"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instructions1","correct_instructions2","correct_instructions3","correct_keyboard_response","correct_response","count_block_loop","count_block_sequence","count_end_of_experiment","count_error","count_experiment","count_experimental_loop","count_fixation_dot","count_fraction","count_instructions1","count_instructions2","count_instructions3","count_keyboard_response","count_logger","count_rest","count_trial_sequence","datetime","denomColor","denomSalience","denominator","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block_loop","live_row_experimental_loop","logfile","mouse_backend","numColor","numSalience","numerator","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_instructions1","response_instructions2","response_instructions3","response_keyboard_response","response_rest","response_time","response_time_end_of_experiment","response_time_instructions1","response_time_instructions2","response_time_instructions3","response_time_keyboard_response","response_time_rest","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_block_loop","time_block_sequence","time_end_of_experiment","time_error","time_experiment","time_experimental_loop","time_fixation_dot","time_fraction","time_instructions1","time_instructions2","time_instructions3","time_keyboard_response","time_logger","time_rest","time_trial_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"100","100","2819","2819","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Thu Apr 26 09:53:39 2018","#757575","low","3","The main experiment item","yes","","experiment.osexp","/Users/tom/github/sft-fraction/procedure","no","mono","no","24","no","white","no","yes","800","legacy","0","0","0","/Users/tom/github/sft-fraction/results/data/subject-4a.csv","legacy","#000000","high","2","Jazzy James","3.1.9","0","a","NA","space","space","space","a","NA","2819","NA","101826","10008","16159","2819","NA","2","legacy","1024","2","48000","-16","experiment","4","even","absent","129358","129358","NA","NA","1288","129342","129406","129923","1313","103156","113181","129923","132743","NA","129390","Fraction component detection task","1","2819","1","yes","1280"
"100","100","2229.5","2229.5","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","0","0","0","1","0","0","1","1","0","0","0","1","1","0","1","Thu Apr 26 09:53:39 2018","#000000","high","7","The main experiment item","yes","","experiment.osexp","/Users/tom/github/sft-fraction/procedure","no","mono","no","24","no","white","no","yes","800","legacy","1","1","0","/Users/tom/github/sft-fraction/results/data/subject-4a.csv","legacy","#757575","low","3","Jazzy James","3.1.9","0","l","NA","space","space","space","l","NA","1640","NA","101826","10008","16159","1640","NA","2","legacy","1024","2","48000","-16","experiment","4","even","present","129358","129358","NA","NA","1288","129342","132834","133350","1313","103156","113181","133350","134996","NA","132819","Fraction component detection task","2","4459","2","yes","1280"
"100","100","1852.33333333","1852.33333333","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","0","0","0","2","0","0","2","2","0","0","0","2","2","0","2","Thu Apr 26 09:53:39 2018","#757575","low","8","The main experiment item","yes","","experiment.osexp","/Users/tom/github/sft-fraction/procedure","no","mono","no","24","no","white","no","yes","800","legacy","2","2","0","/Users/tom/github/sft-fraction/results/data/subject-4a.csv","legacy","#000000","high","2","Jazzy James","3.1.9","0","l","NA","space","space","space","l","NA","1098","NA","101826","10008","16159","1098","NA","2","legacy","1024","2","48000","-16","experiment","4","even","present","129358","129358","NA","NA","1288","129342","135078","135595","1313","103156","113181","135596","136696","NA","135062","Fraction component detection task","3","5557","3","yes","1280"
"100","100","1567.5","1567.5","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","0","0","0","3","0","0","3","3","0","0","0","3","3","0","3","Thu Apr 26 09:53:39 2018","#000000","high","7","The main experiment item","yes","","experiment.osexp","/Users/tom/github/sft-fraction/procedure","no","mono","no","24","no","white","no","yes","800","legacy","3","3","0","/Users/tom/github/sft-fraction/results/data/subject-4a.csv","legacy","#757575","low","6","Jazzy James","3.1.9","0","l","NA","space","space","space","l","NA","713","NA","101826","10008","16159","713","NA","2","legacy","1024","2","48000","-16","experiment","4","even","present","129358","129358","NA","NA","1288","129342","136781","137300","1313","103156","113181","137300","138014","NA","136764","Fraction component detection task","4","6270","4","yes","1280"
"100","100","1445.6","1445.6","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","0","0","0","4","0","0","4","4","0","0","0","4","4","0","4","Thu Apr 26 09:53:39 2018","#000000","high","2","The main experiment item","yes","","experiment.osexp","/Users/tom/github/sft-fraction/procedure","no","mono","no","24","no","white","no","yes","800","legacy","4","4","0","/Users/tom/github/sft-fraction/results/data/subject-4a.csv","legacy","#757575","low","7","Jazzy James","3.1.9","0","l","NA","space","space","space","l","NA","958","NA","101826","10008","16159","958","NA","2","legacy","1024","2","48000","-16","experiment","4","even","present","129358","129358","NA","NA","1288","129342","138101","138624","1313","103156","113181","138624","139583","NA","138081","Fraction component detection task","5","7228","5","yes","1280"
"100","100","1311","1311","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","0","0","0","5","0","0","5","5","0","0","0","5","5","0","5","Thu Apr 26 09:53:39 2018","#000000","high","8","The main experiment item","yes","","experiment.osexp","/Users/tom/github/sft-fraction/procedure","no","mono","no","24","no","white","no","yes","800","legacy","5","5","0","/Users/tom/github/sft-fraction/results/data/subject-4a.csv","legacy","#757575","low","2","Jazzy James","3.1.9","0","l","NA","space","space","space","l","NA","638","NA","101826","10008","16159","638","NA","2","legacy","1024","2","48000","-16","experiment","4","even","present","129358","129358","NA","NA","1288","129342","139667","140184","1313","103156","113181","140184","140824","NA","139650","Fraction component detection task","6","7866","6","yes","1280"
"100","100","1243.71428571","1243.71428571","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","0","0","0","6","0","0","6","6","0","0","0","6","6","0","6","Thu Apr 26 09:53:39 2018","#000000","high","4","The main experiment item","yes","","experiment.osexp","/Users/tom/github/sft-fraction/procedure","no","mono","no","24","no","white","no","yes","800","legacy","6","6","0","/Users/tom/github/sft-fraction/results/data/subject-4a.csv","legacy","#000000","high","6","Jazzy James","3.1.9","0","l","NA","space","space","space","l","NA","840","NA","101826","10008","16159","840","NA","2","legacy","1024","2","48000","-16","experiment","4","even","present","129358","129358","NA","NA","1288","129342","140904","141421","1313","103156","113181","141421","142263","NA","140888","Fraction component detection task","7","8706","7","yes","1280"
"100","100","1194","1194","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","0","0","0","7","0","0","7","7","0","0","0","7","7","0","7","Thu Apr 26 09:53:39 2018","#000000","high","8","The main experiment item","yes","","experiment.osexp","/Users/tom/github/sft-fraction/procedure","no","mono","no","24","no","white","no","yes","800","legacy","7","7","0","/Users/tom/github/sft-fraction/results/data/subject-4a.csv","legacy","#757575","low","4","Jazzy James","3.1.9","0","l","NA","space","space","space","l","NA","846","NA","101826","10008","16159","846","NA","2","legacy","1024","2","48000","-16","experiment","4","even","present","129358","129358","NA","NA","1288","129342","142343","142863","1313","103156","113181","142864","143712","NA","142328","Fraction component detection task","8","9552","8","yes","1280"
"100","100","1167","1167","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","0","0","0","8","0","0","8","8","0","0","0","8","8","0","8","Thu Apr 26 09:53:39 2018","#000000","high","2","The main experiment item","yes","","experiment.osexp","/Users/tom/github/sft-fraction/procedure","no","mono","no","24","no","white","no","yes","800","legacy","8","8","0","/Users/tom/github/sft-fraction/results/data/subject-4a.csv","legacy","#757575","low","4","Jazzy James","3.1.9","0","a","NA","space","space","space","a","NA","951","NA","101826","10008","16159","951","NA","2","legacy","1024","2","48000","-16","experiment","4","even","absent","129358","129358","NA","NA","1288","129342","143802","144318","1313","103156","113181","144318","145271","NA","143786","Fraction component detection task","9","10503","9","yes","1280"
"100","100","1123.7","1123.7","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","0","0","0","9","0","0","9","9","0","0","0","9","9","0","9","Thu Apr 26 09:53:39 2018","#757575","low","3","The main experiment item","yes","","experiment.osexp","/Users/tom/github/sft-fraction/procedure","no","mono","no","24","no","white","no","yes","800","legacy","9","9","0","/Users/tom/github/sft-fraction/results/data/subject-4a.csv","legacy","#757575","low","4","Jazzy James","3.1.9","0","a","NA","space","space","space","a","NA","734","NA","101826","10008","16159","734","NA","2","legacy","1024","2","48000","-16","experiment","4","even","absent","129358","129358","NA","NA","1288","129342","145355","145872","1313","103156","113181","145872","146608","NA","145340","Fraction component detection task","10","11237","10","yes","1280"
"100","100","1095.18181818","1095.18181818","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","0","0","0","10","0","0","10","10","0","0","0","10","10","0","10","Thu Apr 26 09:53:39 2018","#757575","low","6","The main experiment item","yes","","experiment.osexp","/Users/tom/github/sft-fraction/procedure","no","mono","no","24","no","white","no","yes","800","legacy","10","10","0","/Users/tom/github/sft-fraction/results/data/subject-4a.csv","legacy","#757575","low","8","Jazzy James","3.1.9","0","l","NA","space","space","space","l","NA","810","NA","101826","10008","16159","810","NA","2","legacy","1024","2","48000","-16","experiment","4","even","present","129358","129358","NA","NA","1288","129342","146694","147211","1313","103156","113181","147211","148023","NA","146677","Fraction component detection task","11","12047","11","yes","1280"
"100","100","1085.16666667","1085.16666667","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","0","0","0","11","0","0","11","11","0","0","0","11","11","0","11","Thu Apr 26 09:53:39 2018","#757575","low","2","The main experiment item","yes","","experiment.osexp","/Users/tom/github/sft-fraction/procedure","no","mono","no","24","no","white","no","yes","800","legacy","11","11","0","/Users/tom/github/sft-fraction/results/data/subject-4a.csv","legacy","#000000","high","3","Jazzy James","3.1.9","0","a","NA","space","space","space","a","NA","975","NA","101826","10008","16159","975","NA","2","legacy","1024","2","48000","-16","experiment","4","even","absent","129358","129358","NA","NA","1288","129342","148106","148623","1313","103156","113181","148623","149600","NA","148091","Fraction component detection task","12","13022","12","yes","1280"
"100","100","1059.38461538","1059.38461538","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","0","0","0","12","0","0","12","12","0","0","0","12","12","0","12","Thu Apr 26 09:53:39 2018","#757575","low","7","The main experiment item","yes","","experiment.osexp","/Users/tom/github/sft-fraction/procedure","no","mono","no","24","no","white","no","yes","800","legacy","12","12","0","/Users/tom/github/sft-fraction/results/data/subject-4a.csv","legacy","#757575","low","7","Jazzy James","3.1.9","0","l","NA","space","space","space","l","NA","750","NA","101826","10008","16159","750","NA","2","legacy","1024","2","48000","-16","experiment","4","even","present","129358","129358","NA","NA","1288","129342","149683","150200","1313","103156","113181","150200","150952","NA","149668","Fraction component detection task","13","13772","13","yes","1280"
"100","100","1033.14285714","1033.14285714","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","0","0","0","13","0","0","13","13","0","0","0","13","13","0","13","Thu Apr 26 09:53:39 2018","#757575","low","8","The main experiment item","yes","","experiment.osexp","/Users/tom/github/sft-fraction/procedure","no","mono","no","24","no","white","no","yes","800","legacy","13","13","0","/Users/tom/github/sft-fraction/results/data/subject-4a.csv","legacy","#757575","low","6","Jazzy James","3.1.9","0","l","NA","space","space","space","l","NA","692","NA","101826","10008","16159","692","NA","2","legacy","1024","2","48000","-16","experiment","4","even","present","129358","129358","NA","NA","1288","129342","151036","151553","1313","103156","113181","151553","152247","NA","151016","Fraction component detection task","14","14464","14","yes","1280"
"100","100","1011.86666667","1011.86666667","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","0","0","0","14","0","0","14","14","0","0","0","14","14","0","14","Thu Apr 26 09:53:39 2018","#757575","low","4","The main experiment item","yes","","experiment.osexp","/Users/tom/github/sft-fraction/procedure","no","mono","no","24","no","white","no","yes","800","legacy","14","14","0","/Users/tom/github/sft-fraction/results/data/subject-4a.csv","legacy","#000000","high","4","Jazzy James","3.1.9","0","a","NA","space","space","space","a","NA","714","NA","101826","10008","16159","714","NA","2","legacy","1024","2","48000","-16","experiment","4","even","absent","129358","129358","NA","NA","1288","129342","152335","152853","1313","103156","113181","152853","153568","NA","152320","Fraction component detection task","15","15178","15","yes","1280"
"100","100","989.75","989.75","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","0","0","0","15","0","0","15","15","0","0","0","15","15","0","15","Thu Apr 26 09:53:39 2018","#757575","low","2","The main experiment item","yes","","experiment.osexp","/Users/tom/github/sft-fraction/procedure","no","mono","no","24","no","white","no","yes","800","legacy","15","15","0","/Users/tom/github/sft-fraction/results/data/subject-4a.csv","legacy","#757575","low","3","Jazzy James","3.1.9","0","a","NA","space","space","space","a","NA","658","NA","101826","10008","16159","658","NA","2","legacy","1024","2","48000","-16","experiment","4","even","absent","129358","129358","NA","NA","1288","129342","153664","154181","1313","103156","113181","154181","154840","NA","153642","Fraction component detection task","16","15836","16","yes","1280"
"100","100","978.529411765","978.529411765","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","0","0","0","16","0","0","16","16","0","0","0","16","16","0","16","Thu Apr 26 09:53:39 2018","#757575","low","4","The main experiment item","yes","","experiment.osexp","/Users/tom/github/sft-fraction/procedure","no","mono","no","24","no","white","no","yes","800","legacy","16","16","0","/Users/tom/github/sft-fraction/results/data/subject-4a.csv","legacy","#000000","high","4","Jazzy James","3.1.9","0","a","NA","space","space","space","a","NA","799","NA","101826","10008","16159","799","NA","2","legacy","1024","2","48000","-16","experiment","4","even","absent","129358","129358","NA","NA","1288","129342","154922","155439","1313","103156","113181","155439","156239","NA","154906","Fraction component detection task","17","16635","17","yes","1280"
"100","100","958.444444444","958.444444444","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","0","0","0","17","0","0","17","17","0","0","0","17","17","0","17","Thu Apr 26 09:53:39 2018","#000000","high","2","The main experiment item","yes","","experiment.osexp","/Users/tom/github/sft-fraction/procedure","no","mono","no","24","no","white","no","yes","800","legacy","17","17","0","/Users/tom/github/sft-fraction/results/data/subject-4a.csv","legacy","#757575","low","3","Jazzy James","3.1.9","0","a","NA","space","space","space","a","NA","617","NA","101826","10008","16159","617","NA","2","legacy","1024","2","48000","-16","experiment","4","even","absent","129358","129358","NA","NA","1288","129342","156326","156846","1313","103156","113181","156846","157464","NA","156306","Fraction component detection task","18","17252","18","yes","1280"
"100","100","947.789473684","947.789473684","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","0","0","0","18","0","0","18","18","0","0","0","18","18","0","18","Thu Apr 26 09:53:39 2018","#757575","low","3","The main experiment item","yes","","experiment.osexp","/Users/tom/github/sft-fraction/procedure","no","mono","no","24","no","white","no","yes","800","legacy","18","18","0","/Users/tom/github/sft-fraction/results/data/subject-4a.csv","legacy","#757575","low","4","Jazzy James","3.1.9","0","a","NA","space","space","space","a","NA","756","NA","101826","10008","16159","756","NA","2","legacy","1024","2","48000","-16","experiment","4","even","absent","129358","129358","NA","NA","1288","129342","157547","158067","1313","103156","113181","158067","158825","NA","157527","Fraction component detection task","19","18008","19","yes","1280"
"100","100","928.95","928.95","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","0","0","0","19","0","0","19","19","0","0","0","19","19","0","19","Thu Apr 26 09:53:39 2018","#757575","low","2","The main experiment item","yes","","experiment.osexp","/Users/tom/github/sft-fraction/procedure","no","mono","no","24","no","white","no","yes","800","legacy","19","19","0","/Users/tom/github/sft-fraction/results/data/subject-4a.csv","legacy","#000000","high","8","Jazzy James","3.1.9","0","l","NA","space","space","space","l","NA","571","NA","101826","10008","16159","571","NA","2","legacy","1024","2","48000","-16","experiment","4","even","present","129358","129358","NA","NA","1288","129342","158907","159428","1313","103156","113181","159428","160000","NA","158891","Fraction component detection task","20","18579","20","yes","1280"
"100","100","948.80952381","948.80952381","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","0","0","0","20","0","0","20","20","0","0","0","20","20","0","20","Thu Apr 26 09:53:39 2018","#000000","high","4","The main experiment item","yes","","experiment.osexp","/Users/tom/github/sft-fraction/procedure","no","mono","no","24","no","white","no","yes","800","legacy","20","20","0","/Users/tom/github/sft-fraction/results/data/subject-4a.csv","legacy","#757575","low","4","Jazzy James","3.1.9","0","a","NA","space","space","space","a","NA","1346","NA","101826","10008","16159","1346","NA","2","legacy","1024","2","48000","-16","experiment","4","even","absent","129358","129358","NA","NA","1288","129342","160083","160604","1313","103156","113181","160605","161953","NA","160068","Fraction component detection task","21","19925","21","yes","1280"
"100","100","930.454545455","930.454545455","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","0","0","0","21","0","0","21","21","0","0","0","21","21","0","21","Thu Apr 26 09:53:39 2018","#000000","high","2","The main experiment item","yes","","experiment.osexp","/Users/tom/github/sft-fraction/procedure","no","mono","no","24","no","white","no","yes","800","legacy","21","21","0","/Users/tom/github/sft-fraction/results/data/subject-4a.csv","legacy","#000000","high","2","Jazzy James","3.1.9","0","a","NA","space","space","space","a","NA","545","NA","101826","10008","16159","545","NA","2","legacy","1024","2","48000","-16","experiment","4","even","absent","129358","129358","NA","NA","1288","129342","162038","162557","1313","103156","113181","162557","163104","NA","162017","Fraction component detection task","22","20470","22","yes","1280"
"100","100","917.956521739","917.956521739","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","0","0","0","22","0","0","22","22","0","0","0","22","22","0","22","Thu Apr 26 09:53:39 2018","#000000","high","4","The main experiment item","yes","","experiment.osexp","/Users/tom/github/sft-fraction/procedure","no","mono","no","24","no","white","no","yes","800","legacy","22","22","0","/Users/tom/github/sft-fraction/results/data/subject-4a.csv","legacy","#757575","low","2","Jazzy James","3.1.9","0","a","NA","space","space","space","a","NA","643","NA","101826","10008","16159","643","NA","2","legacy","1024","2","48000","-16","experiment","4","even","absent","129358","129358","NA","NA","1288","129342","163190","163706","1313","103156","113181","163707","164352","NA","163169","Fraction component detection task","23","21113","23","yes","1280"
"100","100","903.375","903.375","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","0","0","0","23","0","0","23","23","0","0","0","23","23","0","23","Thu Apr 26 09:53:39 2018","#757575","low","2","The main experiment item","yes","","experiment.osexp","/Users/tom/github/sft-fraction/procedure","no","mono","no","24","no","white","no","yes","800","legacy","23","23","0","/Users/tom/github/sft-fraction/results/data/subject-4a.csv","legacy","#757575","low","7","Jazzy James","3.1.9","0","l","NA","space","space","space","l","NA","568","NA","101826","10008","16159","568","NA","2","legacy","1024","2","48000","-16","experiment","4","even","present","129358","129358","NA","NA","1288","129342","164434","164951","1313","103156","113181","164951","165521","NA","164418","Fraction component detection task","24","21681","24","yes","1280"
"100","100","896.52","896.52","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","0","0","0","24","0","0","24","24","0","0","0","24","24","0","24","Thu Apr 26 09:53:39 2018","#757575","low","3","The main experiment item","yes","","experiment.osexp","/Users/tom/github/sft-fraction/procedure","no","mono","no","24","no","white","no","yes","800","legacy","24","24","0","/Users/tom/github/sft-fraction/results/data/subject-4a.csv","legacy","#000000","high","3","Jazzy James","3.1.9","0","a","NA","space","space","space","a","NA","732","NA","101826","10008","16159","732","NA","2","legacy","1024","2","48000","-16","experiment","4","even","absent","129358","129358","NA","NA","1288","129342","165601","166123","1313","103156","113181","166123","166857","NA","165585","Fraction component detection task","25","22413","25","yes","1280"
"100","100","885.153846154","885.153846154","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","0","0","0","25","0","0","25","25","0","0","0","25","25","0","25","Thu Apr 26 09:53:39 2018","#757575","low","3","The main experiment item","yes","","experiment.osexp","/Users/tom/github/sft-fraction/procedure","no","mono","no","24","no","white","no","yes","800","legacy","25","25","0","/Users/tom/github/sft-fraction/results/data/subject-4a.csv","legacy","#757575","low","2","Jazzy James","3.1.9","0","a","NA","space","space","space","a","NA","601","NA","101826","10008","16159","601","NA","2","legacy","1024","2","48000","-16","experiment","4","even","absent","129358","129358","NA","NA","1288","129342","166943","167461","1313","103156","113181","167461","168064","NA","166926","Fraction component detection task","26","23014","26","yes","1280"
"100","100","876.333333333","876.333333333","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","0","0","0","26","0","0","26","26","0","0","0","26","26","0","26","Thu Apr 26 09:53:39 2018","#757575","low","2","The main experiment item","yes","","experiment.osexp","/Users/tom/github/sft-fraction/procedure","no","mono","no","24","no","white","no","yes","800","legacy","26","26","0","/Users/tom/github/sft-fraction/results/data/subject-4a.csv","legacy","#000000","high","6","Jazzy James","3.1.9","0","l","NA","space","space","space","l","NA","647","NA","101826","10008","16159","647","NA","2","legacy","1024","2","48000","-16","experiment","4","even","present","129358","129358","NA","NA","1288","129342","168145","168662","1313","103156","113181","168663","169312","NA","168129","Fraction component detection task","27","23661","27","yes","1280"
"100","100","873.392857143","873.392857143","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","0","0","0","27","0","0","27","27","0","0","0","27","27","0","27","Thu Apr 26 09:53:39 2018","#000000","high","6","The main experiment item","yes","","experiment.osexp","/Users/tom/github/sft-fraction/procedure","no","mono","no","24","no","white","no","yes","800","legacy","27","27","0","/Users/tom/github/sft-fraction/results/data/subject-4a.csv","legacy","#757575","low","8","Jazzy James","3.1.9","0","l","NA","space","space","space","l","NA","794","NA","101826","10008","16159","794","NA","2","legacy","1024","2","48000","-16","experiment","4","even","present","129358","129358","NA","NA","1288","129342","169400","169918","1313","103156","113181","169918","170715","NA","169383","Fraction component detection task","28","24455","28","yes","1280"
"100","100","869","869","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","0","0","0","28","0","0","28","28","0","0","0","28","28","0","28","Thu Apr 26 09:53:39 2018","#000000","high","4","The main experiment item","yes","","experiment.osexp","/Users/tom/github/sft-fraction/procedure","no","mono","no","24","no","white","no","yes","800","legacy","28","28","0","/Users/tom/github/sft-fraction/results/data/subject-4a.csv","legacy","#000000","high","2","Jazzy James","3.1.9","0","a","NA","space","space","space","a","NA","746","NA","101826","10008","16159","746","NA","2","legacy","1024","2","48000","-16","experiment","4","even","absent","129358","129358","NA","NA","1288","129342","170799","171316","1313","103156","113181","171316","172064","NA","170784","Fraction component detection task","29","25201","29","yes","1280"
"100","100","864.633333333","864.633333333","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","0","0","0","29","0","0","29","29","0","0","0","29","29","0","29","Thu Apr 26 09:53:39 2018","#000000","high","3","The main experiment item","yes","","experiment.osexp","/Users/tom/github/sft-fraction/procedure","no","mono","no","24","no","white","no","yes","800","legacy","29","29","0","/Users/tom/github/sft-fraction/results/data/subject-4a.csv","legacy","#757575","low","6","Jazzy James","3.1.9","0","l","NA","space","space","space","l","NA","738","NA","101826","10008","16159","738","NA","2","legacy","1024","2","48000","-16","experiment","4","even","present","129358","129358","NA","NA","1288","129342","172144","172661","1313","103156","113181","172662","173403","NA","172128","Fraction component detection task","30","25939","30","yes","1280"
"100","100","866.290322581","866.290322581","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","0","0","0","30","0","0","30","30","0","0","0","30","30","0","30","Thu Apr 26 09:53:39 2018","#757575","low","4","The main experiment item","yes","","experiment.osexp","/Users/tom/github/sft-fraction/procedure","no","mono","no","24","no","white","no","yes","800","legacy","30","30","0","/Users/tom/github/sft-fraction/results/data/subject-4a.csv","legacy","#757575","low","2","Jazzy James","3.1.9","0","a","NA","space","space","space","a","NA","916","NA","101826","10008","16159","916","NA","2","legacy","1024","2","48000","-16","experiment","4","even","absent","129358","129358","NA","NA","1288","129342","173484","174004","1313","103156","113181","174004","174921","NA","173468","Fraction component detection task","31","26855","31","yes","1280"
"100","100","860.21875","860.21875","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","0","0","0","31","0","0","31","31","0","0","0","31","31","0","31","Thu Apr 26 09:53:39 2018","#757575","low","8","The main experiment item","yes","","experiment.osexp","/Users/tom/github/sft-fraction/procedure","no","mono","no","24","no","white","no","yes","800","legacy","31","31","0","/Users/tom/github/sft-fraction/results/data/subject-4a.csv","legacy","#757575","low","8","Jazzy James","3.1.9","0","l","NA","space","space","space","l","NA","672","NA","101826","10008","16159","672","NA","2","legacy","1024","2","48000","-16","experiment","4","even","present","129358","129358","NA","NA","1288","129342","175005","175527","1313","103156","113181","175527","176201","NA","174991","Fraction component detection task","32","27527","32","yes","1280"
"100","100","853.424242424","853.424242424","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","0","0","0","32","0","0","32","32","0","0","0","32","32","0","32","Thu Apr 26 09:53:39 2018","#757575","low","2","The main experiment item","yes","","experiment.osexp","/Users/tom/github/sft-fraction/procedure","no","mono","no","24","no","white","no","yes","800","legacy","32","32","0","/Users/tom/github/sft-fraction/results/data/subject-4a.csv","legacy","#757575","low","3","Jazzy James","3.1.9","0","a","NA","space","space","space","a","NA","636","NA","101826","10008","16159","636","NA","2","legacy","1024","2","48000","-16","experiment","4","even","absent","129358","129358","NA","NA","1288","129342","176283","176804","1313","103156","113181","176804","177442","NA","176265","Fraction component detection task","33","28163","33","yes","1280"
"100","100","848.176470588","848.176470588","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","0","0","0","33","0","0","33","33","0","0","0","33","33","0","33","Thu Apr 26 09:53:39 2018","#000000","high","8","The main experiment item","yes","","experiment.osexp","/Users/tom/github/sft-fraction/procedure","no","mono","no","24","no","white","no","yes","800","legacy","33","33","0","/Users/tom/github/sft-fraction/results/data/subject-4a.csv","legacy","#000000","high","6","Jazzy James","3.1.9","0","l","NA","space","space","space","l","NA","675","NA","101826","10008","16159","675","NA","2","legacy","1024","2","48000","-16","experiment","4","even","present","129358","129358","NA","NA","1288","129342","177528","178045","1313","103156","113181","178045","178722","NA","177507","Fraction component detection task","34","28838","34","yes","1280"
"100","100","852.428571429","852.428571429","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","0","0","0","34","0","0","34","34","0","0","0","34","34","0","34","Thu Apr 26 09:53:39 2018","#757575","low","2","The main experiment item","yes","","experiment.osexp","/Users/tom/github/sft-fraction/procedure","no","mono","no","24","no","white","no","yes","800","legacy","34","34","0","/Users/tom/github/sft-fraction/results/data/subject-4a.csv","legacy","#000000","high","4","Jazzy James","3.1.9","0","a","NA","space","space","space","a","NA","997","NA","101826","10008","16159","997","NA","2","legacy","1024","2","48000","-16","experiment","4","even","absent","129358","129358","NA","NA","1288","129342","178812","179329","1313","103156","113181","179330","180329","NA","178789","Fraction component detection task","35","29835","35","yes","1280"
"100","100","851.083333333","851.083333333","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","0","0","0","35","0","0","35","35","0","0","0","35","35","0","35","Thu Apr 26 09:53:39 2018","#757575","low","4","The main experiment item","yes","","experiment.osexp","/Users/tom/github/sft-fraction/procedure","no","mono","no","24","no","white","no","yes","800","legacy","35","35","0","/Users/tom/github/sft-fraction/results/data/subject-4a.csv","legacy","#000000","high","7","Jazzy James","3.1.9","0","l","NA","space","space","space","l","NA","804","NA","101826","10008","16159","804","NA","2","legacy","1024","2","48000","-16","experiment","4","even","present","129358","129358","NA","NA","1288","129342","180411","180931","1313","103156","113181","180932","181738","NA","180395","Fraction component detection task","36","30639","36","yes","1280"
