"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instructions1","correct_instructions2","correct_instructions3","correct_keyboard_response","correct_response","count_block_loop","count_block_sequence","count_end_of_experiment","count_error","count_experiment","count_experimental_loop","count_fixation_dot","count_fraction","count_instructions1","count_instructions2","count_instructions3","count_keyboard_response","count_logger","count_rest","count_trial_sequence","datetime","denomColor","denomSalience","denominator","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","fontDenom","fontNum","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block_loop","live_row_experimental_loop","logfile","mouse_backend","numColor","numSalience","numerator","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_instructions1","response_instructions2","response_instructions3","response_keyboard_response","response_rest","response_time","response_time_end_of_experiment","response_time_instructions1","response_time_instructions2","response_time_instructions3","response_time_keyboard_response","response_time_rest","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_block_loop","time_block_sequence","time_end_of_experiment","time_error","time_experiment","time_experimental_loop","time_fixation_dot","time_fraction","time_instructions1","time_instructions2","time_instructions3","time_keyboard_response","time_logger","time_rest","time_trial_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"100","100","11217","11217","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Wed May  2 09:04:42 2018","#000000","high","8","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","mono","Zapfino","no","mono","no","24","no","white","no","yes","800","legacy","0","0","0","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#757575","low","6","Jazzy James","3.1.9","0","l","NA","space","space","space","l","NA","11217","NA","115152","12630","5829","11217","NA","2","legacy","1024","2","48000","-16","experiment","2","even","present","135087","135087","NA","NA","1384","135070","135376","135893","1420","116591","129239","135893","147121","NA","135353","Fraction component detection task","1","11217","1","yes","1280"
"100","100","6461","6461","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","0","0","0","1","0","0","1","1","0","0","0","1","1","0","1","Wed May  2 09:04:42 2018","#000000","high","2","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","mono","Zapfino","no","mono","no","24","no","white","no","yes","800","legacy","1","1","0","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#757575","low","3","Jazzy James","3.1.9","0","a","NA","space","space","space","a","NA","1705","NA","115152","12630","5829","1705","NA","2","legacy","1024","2","48000","-16","experiment","2","even","absent","135087","135087","NA","NA","1384","135070","147233","147750","1420","116591","129239","147750","149456","NA","147217","Fraction component detection task","2","12922","2","yes","1280"
"100","100","4982","4982","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","0","0","0","2","0","0","2","2","0","0","0","2","2","0","2","Wed May  2 09:04:42 2018","#000000","high","4","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","mono","Zapfino","no","mono","no","24","no","white","no","yes","800","legacy","2","2","0","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#757575","low","8","Jazzy James","3.1.9","0","l","NA","space","space","space","l","NA","2024","NA","115152","12630","5829","2024","NA","2","legacy","1024","2","48000","-16","experiment","2","even","present","135087","135087","NA","NA","1384","135070","149552","150070","1420","116591","129239","150070","152096","NA","149536","Fraction component detection task","3","14946","3","yes","1280"
"100","100","4098","4098","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","0","0","0","3","0","0","3","3","0","0","0","3","3","0","3","Wed May  2 09:04:42 2018","#757575","low","7","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","Zapfino","mono","no","mono","no","24","no","white","no","yes","800","legacy","3","3","0","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#000000","high","2","Jazzy James","3.1.9","0","l","NA","space","space","space","l","NA","1446","NA","115152","12630","5829","1446","NA","2","legacy","1024","2","48000","-16","experiment","2","even","present","135087","135087","NA","NA","1384","135070","152188","152705","1420","116591","129239","152705","154152","NA","152170","Fraction component detection task","4","16392","4","yes","1280"
"100","100","3572.2","3572.2","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","0","0","0","4","0","0","4","4","0","0","0","4","4","0","4","Wed May  2 09:04:42 2018","#000000","high","4","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","mono","mono","no","mono","no","24","no","white","no","yes","800","legacy","4","4","0","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#000000","high","4","Jazzy James","3.1.9","0","a","NA","space","space","space","a","NA","1469","NA","115152","12630","5829","1469","NA","2","legacy","1024","2","48000","-16","experiment","2","even","absent","135087","135087","NA","NA","1384","135070","154241","154762","1420","116591","129239","154762","156233","NA","154220","Fraction component detection task","5","17861","5","yes","1280"
"100","100","3155.33333333","3155.33333333","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","0","0","0","5","0","0","5","5","0","0","0","5","5","0","5","Wed May  2 09:04:42 2018","#000000","high","3","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","mono","mono","no","mono","no","24","no","white","no","yes","800","legacy","5","5","0","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#000000","high","3","Jazzy James","3.1.9","0","a","NA","space","space","space","a","NA","1071","NA","115152","12630","5829","1071","NA","2","legacy","1024","2","48000","-16","experiment","2","even","absent","135087","135087","NA","NA","1384","135070","156319","156840","1420","116591","129239","156840","157913","NA","156299","Fraction component detection task","6","18932","6","yes","1280"
"100","100","3115.85714286","3115.85714286","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","0","0","0","6","0","0","6","6","0","0","0","6","6","0","6","Wed May  2 09:04:42 2018","#757575","low","3","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","Zapfino","Zapfino","no","mono","no","24","no","white","no","yes","800","legacy","6","6","0","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#757575","low","8","Jazzy James","3.1.9","0","l","NA","space","space","space","l","NA","2879","NA","115152","12630","5829","2879","NA","2","legacy","1024","2","48000","-16","experiment","2","even","present","135087","135087","NA","NA","1384","135070","157993","158512","1420","116591","129239","158512","161393","NA","157977","Fraction component detection task","7","21811","7","yes","1280"
"100","100","2890.25","2890.25","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","0","0","0","7","0","0","7","7","0","0","0","7","7","0","7","Wed May  2 09:04:42 2018","#757575","low","7","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","Zapfino","mono","no","mono","no","24","no","white","no","yes","800","legacy","7","7","0","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#000000","high","4","Jazzy James","3.1.9","0","l","NA","space","space","space","l","NA","1311","NA","115152","12630","5829","1311","NA","2","legacy","1024","2","48000","-16","experiment","2","even","present","135087","135087","NA","NA","1384","135070","161476","161992","1420","116591","129239","161992","163305","NA","161459","Fraction component detection task","8","23122","8","yes","1280"
"100","100","2682.88888889","2682.88888889","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","0","0","0","8","0","0","8","8","0","0","0","8","8","0","8","Wed May  2 09:04:42 2018","#757575","low","3","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","Zapfino","Zapfino","no","mono","no","24","no","white","no","yes","800","legacy","8","8","0","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#757575","low","7","Jazzy James","3.1.9","0","l","NA","space","space","space","l","NA","1024","NA","115152","12630","5829","1024","NA","2","legacy","1024","2","48000","-16","experiment","2","even","present","135087","135087","NA","NA","1384","135070","163391","163910","1420","116591","129239","163911","164937","NA","163370","Fraction component detection task","9","24146","9","yes","1280"
"100","100","2497.1","2497.1","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","0","0","0","9","0","0","9","9","0","0","0","9","9","0","9","Wed May  2 09:04:42 2018","#000000","high","2","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","mono","mono","no","mono","no","24","no","white","no","yes","800","legacy","9","9","0","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#000000","high","2","Jazzy James","3.1.9","0","a","NA","space","space","space","a","NA","825","NA","115152","12630","5829","825","NA","2","legacy","1024","2","48000","-16","experiment","2","even","absent","135087","135087","NA","NA","1384","135070","165018","165535","1420","116591","129239","165535","166361","NA","165002","Fraction component detection task","10","24971","10","yes","1280"
"100","100","2360.09090909","2360.09090909","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","0","0","0","10","0","0","10","10","0","0","0","10","10","0","10","Wed May  2 09:04:42 2018","#757575","low","3","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","Zapfino","mono","no","mono","no","24","no","white","no","yes","800","legacy","10","10","0","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#000000","high","3","Jazzy James","3.1.9","0","a","NA","space","space","space","a","NA","990","NA","115152","12630","5829","990","NA","2","legacy","1024","2","48000","-16","experiment","2","even","absent","135087","135087","NA","NA","1384","135070","166453","166969","1420","116591","129239","166970","167961","NA","166432","Fraction component detection task","11","25961","11","yes","1280"
"100","100","2234.66666667","2234.66666667","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","0","0","0","11","0","0","11","11","0","0","0","11","11","0","11","Wed May  2 09:04:42 2018","#000000","high","8","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","mono","Zapfino","no","mono","no","24","no","white","no","yes","800","legacy","11","11","0","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#757575","low","2","Jazzy James","3.1.9","0","l","NA","space","space","space","l","NA","855","NA","115152","12630","5829","855","NA","2","legacy","1024","2","48000","-16","experiment","2","even","present","135087","135087","NA","NA","1384","135070","168048","168569","1420","116591","129239","168569","169425","NA","168027","Fraction component detection task","12","26816","12","yes","1280"
"100","100","2148.07692308","2148.07692308","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","0","0","0","12","0","0","12","12","0","0","0","12","12","0","12","Wed May  2 09:04:42 2018","#757575","low","4","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","Zapfino","Zapfino","no","mono","no","24","no","white","no","yes","800","legacy","12","12","0","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#757575","low","2","Jazzy James","3.1.9","0","a","NA","space","space","space","a","NA","1109","NA","115152","12630","5829","1109","NA","2","legacy","1024","2","48000","-16","experiment","2","even","absent","135087","135087","NA","NA","1384","135070","169517","170035","1420","116591","129239","170035","171146","NA","169496","Fraction component detection task","13","27925","13","yes","1280"
"100","100","2045.85714286","2045.85714286","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","0","0","0","13","0","0","13","13","0","0","0","13","13","0","13","Wed May  2 09:04:42 2018","#000000","high","3","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","mono","Zapfino","no","mono","no","24","no","white","no","yes","800","legacy","13","13","0","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#757575","low","2","Jazzy James","3.1.9","0","a","NA","space","space","space","a","NA","717","NA","115152","12630","5829","717","NA","2","legacy","1024","2","48000","-16","experiment","2","even","absent","135087","135087","NA","NA","1384","135070","171229","171747","1420","116591","129239","171747","172466","NA","171213","Fraction component detection task","14","28642","14","yes","1280"
"100","100","1960.2","1960.2","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","0","0","0","14","0","0","14","14","0","0","0","14","14","0","14","Wed May  2 09:04:42 2018","#757575","low","7","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","Zapfino","Zapfino","no","mono","no","24","no","white","no","yes","800","legacy","14","14","0","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#757575","low","8","Jazzy James","3.1.9","0","l","NA","space","space","space","l","NA","761","NA","115152","12630","5829","761","NA","2","legacy","1024","2","48000","-16","experiment","2","even","present","135087","135087","NA","NA","1384","135070","172554","173070","1420","116591","129239","173071","173834","NA","172533","Fraction component detection task","15","29403","15","yes","1280"
"100","100","1918.125","1918.125","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","0","0","0","15","0","0","15","15","0","0","0","15","15","0","15","Wed May  2 09:04:42 2018","#000000","high","3","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","mono","mono","no","mono","no","24","no","white","no","yes","800","legacy","15","15","0","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#000000","high","6","Jazzy James","3.1.9","0","l","NA","space","space","space","l","NA","1287","NA","115152","12630","5829","1287","NA","2","legacy","1024","2","48000","-16","experiment","2","even","present","135087","135087","NA","NA","1384","135070","173915","174432","1420","116591","129239","174433","175722","NA","173900","Fraction component detection task","16","30690","16","yes","1280"
"100","100","1870.70588235","1870.70588235","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","0","0","0","16","0","0","16","16","0","0","0","16","16","0","16","Wed May  2 09:04:42 2018","#757575","low","6","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","Zapfino","mono","no","mono","no","24","no","white","no","yes","800","legacy","16","16","0","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#000000","high","3","Jazzy James","3.1.9","0","l","NA","space","space","space","l","NA","1112","NA","115152","12630","5829","1112","NA","2","legacy","1024","2","48000","-16","experiment","2","even","present","135087","135087","NA","NA","1384","135070","175808","176328","1420","116591","129239","176328","177442","NA","175787","Fraction component detection task","17","31802","17","yes","1280"
"100","100","1818.16666667","1818.16666667","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","0","0","0","17","0","0","17","17","0","0","0","17","17","0","17","Wed May  2 09:04:42 2018","#000000","high","4","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","mono","Zapfino","no","mono","no","24","no","white","no","yes","800","legacy","17","17","0","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#757575","low","2","Jazzy James","3.1.9","0","a","NA","space","space","space","a","NA","925","NA","115152","12630","5829","925","NA","2","legacy","1024","2","48000","-16","experiment","2","even","absent","135087","135087","NA","NA","1384","135070","177535","178051","1420","116591","129239","178051","178978","NA","177519","Fraction component detection task","18","32727","18","yes","1280"
"100","100","1771.89473684","1771.89473684","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","0","0","0","18","0","0","18","18","0","0","0","18","18","0","18","Wed May  2 09:04:42 2018","#000000","high","3","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","mono","mono","no","mono","no","24","no","white","no","yes","800","legacy","18","18","0","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#000000","high","3","Jazzy James","3.1.9","0","a","NA","space","space","space","a","NA","939","NA","115152","12630","5829","939","NA","2","legacy","1024","2","48000","-16","experiment","2","even","absent","135087","135087","NA","NA","1384","135070","179064","179581","1420","116591","129239","179581","180522","NA","179043","Fraction component detection task","19","33666","19","yes","1280"
"100","100","1727.15","1727.15","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","0","0","0","19","0","0","19","19","0","0","0","19","19","0","19","Wed May  2 09:04:42 2018","#000000","high","8","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","mono","mono","no","mono","no","24","no","white","no","yes","800","legacy","19","19","0","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#000000","high","8","Jazzy James","3.1.9","0","l","NA","space","space","space","l","NA","877","NA","115152","12630","5829","877","NA","2","legacy","1024","2","48000","-16","experiment","2","even","present","135087","135087","NA","NA","1384","135070","180606","181123","1420","116591","129239","181123","182001","NA","180591","Fraction component detection task","20","34543","20","yes","1280"
"100","100","1712.23809524","1712.23809524","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","0","0","0","20","0","0","20","20","0","0","0","20","20","0","20","Wed May  2 09:04:42 2018","#757575","low","3","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","Zapfino","mono","no","mono","no","24","no","white","no","yes","800","legacy","20","20","0","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#000000","high","4","Jazzy James","3.1.9","0","a","NA","space","space","space","a","NA","1414","NA","115152","12630","5829","1414","NA","2","legacy","1024","2","48000","-16","experiment","2","even","absent","135087","135087","NA","NA","1384","135070","182088","182610","1420","116591","129239","182610","184026","NA","182067","Fraction component detection task","21","35957","21","yes","1280"
"100","100","1686.04545455","1686.04545455","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","0","0","0","21","0","0","21","21","0","0","0","21","21","0","21","Wed May  2 09:04:42 2018","#000000","high","3","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","mono","Zapfino","no","mono","no","24","no","white","no","yes","800","legacy","21","21","0","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#757575","low","4","Jazzy James","3.1.9","0","a","NA","space","space","space","a","NA","1136","NA","115152","12630","5829","1136","NA","2","legacy","1024","2","48000","-16","experiment","2","even","absent","135087","135087","NA","NA","1384","135070","184108","184625","1420","116591","129239","184625","185763","NA","184091","Fraction component detection task","22","37093","22","yes","1280"
"100","100","1649.69565217","1649.69565217","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","0","0","0","22","0","0","22","22","0","0","0","22","22","0","22","Wed May  2 09:04:42 2018","#757575","low","2","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","Zapfino","Zapfino","no","mono","no","24","no","white","no","yes","800","legacy","22","22","0","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#757575","low","8","Jazzy James","3.1.9","0","l","NA","space","space","space","l","NA","850","NA","115152","12630","5829","850","NA","2","legacy","1024","2","48000","-16","experiment","2","even","present","135087","135087","NA","NA","1384","135070","185850","186366","1420","116591","129239","186367","187219","NA","185833","Fraction component detection task","23","37943","23","yes","1280"
"100","100","1635.79166667","1635.79166667","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","0","0","0","23","0","0","23","23","0","0","0","23","23","0","23","Wed May  2 09:04:42 2018","#757575","low","3","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","Zapfino","Zapfino","no","mono","no","24","no","white","no","yes","800","legacy","23","23","0","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#757575","low","4","Jazzy James","3.1.9","0","a","NA","space","space","space","a","NA","1316","NA","115152","12630","5829","1316","NA","2","legacy","1024","2","48000","-16","experiment","2","even","absent","135087","135087","NA","NA","1384","135070","187308","187829","1420","116591","129239","187829","189147","NA","187288","Fraction component detection task","24","39259","24","yes","1280"
"100","100","1617.8","1617.8","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","0","0","0","24","0","0","24","24","0","0","0","24","24","0","24","Wed May  2 09:04:42 2018","#000000","high","6","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","mono","Zapfino","no","mono","no","24","no","white","no","yes","800","legacy","24","24","0","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#757575","low","7","Jazzy James","3.1.9","0","l","NA","space","space","space","l","NA","1186","NA","115152","12630","5829","1186","NA","2","legacy","1024","2","48000","-16","experiment","2","even","present","135087","135087","NA","NA","1384","135070","189235","189751","1420","116591","129239","189751","190939","NA","189215","Fraction component detection task","25","40445","25","yes","1280"
"100","100","1590.76923077","1590.76923077","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","0","0","0","25","0","0","25","25","0","0","0","25","25","0","25","Wed May  2 09:04:42 2018","#000000","high","3","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","mono","Zapfino","no","mono","no","24","no","white","no","yes","800","legacy","25","25","0","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#757575","low","6","Jazzy James","3.1.9","0","l","NA","space","space","space","l","NA","915","NA","115152","12630","5829","915","NA","2","legacy","1024","2","48000","-16","experiment","2","even","present","135087","135087","NA","NA","1384","135070","191024","191541","1420","116591","129239","191542","192459","NA","191004","Fraction component detection task","26","41360","26","yes","1280"
"100","100","1565.14814815","1565.14814815","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","0","0","0","26","0","0","26","26","0","0","0","26","26","0","26","Wed May  2 09:04:42 2018","#000000","high","8","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","mono","mono","no","mono","no","24","no","white","no","yes","800","legacy","26","26","0","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#000000","high","6","Jazzy James","3.1.9","0","l","NA","space","space","space","l","NA","899","NA","115152","12630","5829","899","NA","2","legacy","1024","2","48000","-16","experiment","2","even","present","135087","135087","NA","NA","1384","135070","192544","193062","1420","116591","129239","193062","193963","NA","192523","Fraction component detection task","27","42259","27","yes","1280"
"100","100","1538.32142857","1538.32142857","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","0","0","0","27","0","0","27","27","0","0","0","27","27","0","27","Wed May  2 09:04:42 2018","#757575","low","7","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","Zapfino","Zapfino","no","mono","no","24","no","white","no","yes","800","legacy","27","27","0","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#757575","low","7","Jazzy James","3.1.9","0","l","NA","space","space","space","l","NA","814","NA","115152","12630","5829","814","NA","2","legacy","1024","2","48000","-16","experiment","2","even","present","135087","135087","NA","NA","1384","135070","194047","194563","1420","116591","129239","194563","195379","NA","194027","Fraction component detection task","28","43073","28","yes","1280"
"100","100","1517.55172414","1517.55172414","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","0","0","0","28","0","0","28","28","0","0","0","28","28","0","28","Wed May  2 09:04:42 2018","#757575","low","4","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","Zapfino","mono","no","mono","no","24","no","white","no","yes","800","legacy","28","28","0","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#000000","high","3","Jazzy James","3.1.9","0","a","NA","space","space","space","a","NA","936","NA","115152","12630","5829","936","NA","2","legacy","1024","2","48000","-16","experiment","2","even","absent","135087","135087","NA","NA","1384","135070","195464","195985","1420","116591","129239","195985","196923","NA","195448","Fraction component detection task","29","44009","29","yes","1280"
"100","100","1491.76666667","1491.76666667","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","0","0","0","29","0","0","29","29","0","0","0","29","29","0","29","Wed May  2 09:04:42 2018","#757575","low","3","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","Zapfino","mono","no","mono","no","24","no","white","no","yes","800","legacy","29","29","0","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#000000","high","2","Jazzy James","3.1.9","0","a","NA","space","space","space","a","NA","744","NA","115152","12630","5829","744","NA","2","legacy","1024","2","48000","-16","experiment","2","even","absent","135087","135087","NA","NA","1384","135070","197012","197530","1420","116591","129239","197530","198276","NA","196994","Fraction component detection task","30","44753","30","yes","1280"
"100","100","1464.67741935","1464.67741935","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","0","0","0","30","0","0","30","30","0","0","0","30","30","0","30","Wed May  2 09:04:42 2018","#000000","high","3","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","mono","mono","no","mono","no","24","no","white","no","yes","800","legacy","30","30","0","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#000000","high","3","Jazzy James","3.1.9","0","a","NA","space","space","space","a","NA","652","NA","115152","12630","5829","652","NA","2","legacy","1024","2","48000","-16","experiment","2","even","absent","135087","135087","NA","NA","1384","135070","198361","198878","1420","116591","129239","198878","199531","NA","198346","Fraction component detection task","31","45405","31","yes","1280"
"100","100","1439.375","1439.375","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","0","0","0","31","0","0","31","31","0","0","0","31","31","0","31","Wed May  2 09:04:42 2018","#000000","high","4","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","mono","mono","no","mono","no","24","no","white","no","yes","800","legacy","31","31","0","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#000000","high","3","Jazzy James","3.1.9","0","a","NA","space","space","space","a","NA","655","NA","115152","12630","5829","655","NA","2","legacy","1024","2","48000","-16","experiment","2","even","absent","135087","135087","NA","NA","1384","135070","199623","200139","1420","116591","129239","200139","200796","NA","199603","Fraction component detection task","32","46060","32","yes","1280"
"100","100","1420.03030303","1420.03030303","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","0","0","0","32","0","0","32","32","0","0","0","32","32","0","32","Wed May  2 09:04:42 2018","#000000","high","4","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","mono","Zapfino","no","mono","no","24","no","white","no","yes","800","legacy","32","32","0","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#757575","low","4","Jazzy James","3.1.9","0","a","NA","space","space","space","a","NA","801","NA","115152","12630","5829","801","NA","2","legacy","1024","2","48000","-16","experiment","2","even","absent","135087","135087","NA","NA","1384","135070","200884","201401","1420","116591","129239","201401","202204","NA","200864","Fraction component detection task","33","46861","33","yes","1280"
"100","100","1400.23529412","1400.23529412","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","0","0","0","33","0","0","33","33","0","0","0","33","33","0","33","Wed May  2 09:04:42 2018","#000000","high","6","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","mono","mono","no","mono","no","24","no","white","no","yes","800","legacy","33","33","0","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#000000","high","2","Jazzy James","3.1.9","0","l","NA","space","space","space","l","NA","747","NA","115152","12630","5829","747","NA","2","legacy","1024","2","48000","-16","experiment","2","even","present","135087","135087","NA","NA","1384","135070","202290","202807","1420","116591","129239","202807","203556","NA","202270","Fraction component detection task","34","47608","34","yes","1280"
"100","100","1383.2","1383.2","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","0","0","0","34","0","0","34","34","0","0","0","34","34","0","34","Wed May  2 09:04:42 2018","#757575","low","7","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","Zapfino","mono","no","mono","no","24","no","white","no","yes","800","legacy","34","34","0","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#000000","high","8","Jazzy James","3.1.9","0","l","NA","space","space","space","l","NA","804","NA","115152","12630","5829","804","NA","2","legacy","1024","2","48000","-16","experiment","2","even","present","135087","135087","NA","NA","1384","135070","203639","204158","1420","116591","129239","204158","204964","NA","203623","Fraction component detection task","35","48412","35","yes","1280"
